"","volcano.number","volcano.name","country","primary.volcano.type","activity.evidence","last.known.eruption","region","subregion","lat","long","elevation","dominant.rock.type","tectonic.setting","file","slab.dip","slab.depth","slab.strike","slab"
"110",315803,"Drum","United States","Stratovolcano",NA,NA,"Alaska","Alaska (eastern)",62.12,-144.63,3661,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",16.8838331498797,-42.5375756346931,314.072757316967,"alu"
"111",315804,"Tanada","United States","Shield",NA,NA,"Alaska","Alaska (eastern)",62.3,-143.52,2816,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"alu"
"112",315805,"Jarvis","United States","Stratovolcano",NA,NA,"Alaska","Alaska (eastern)",62.024,-143.619,4112,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",19.1828719200877,-46.5461171685808,257.498314709333,"alu"
"113",315808,"Basalt Knob","United States","Cone",NA,NA,"Alaska","Alaska (eastern)",58.03,-136.33,100,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"alu"
"114",315809,"Skookum Creek","United States","Lava dome(s)",NA,NA,"Alaska","Alaska (eastern)",62.4,-143.147,2172,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"alu"
"115",211003,"Vulsini","Italy","Caldera","Eruption Observed","104 BCE","Mediterranean and Western Asia","Italy",42.6,11.93,800,"Trachyte / Trachydacite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"cal"
"116",211004,"Colli Albani","Italy","Caldera","Evidence Uncertain","Unknown","Mediterranean and Western Asia","Italy",41.73,12.7,949,"Foidite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"cal"
"117",211010,"Campi Flegrei","Italy","Caldera","Eruption Observed","1538 CE","Mediterranean and Western Asia","Italy",40.827,14.139,458,"Trachyte / Trachydacite","Subduction zone / Continental crust (>25 km)","Holocene",51.9720925395108,-308.781504218907,140.64867315315,"cal"
"118",211020,"Vesuvius","Italy","Stratovolcano","Eruption Observed","1944 CE","Mediterranean and Western Asia","Italy",40.821,14.426,1281,"Phono-tephrite /  Tephri-phonolite","Subduction zone / Continental crust (>25 km)","Holocene",55.3598925537097,-285.157395994688,135.840886429272,"cal"
"119",211030,"Ischia","Italy","Complex","Eruption Observed","1302 CE","Mediterranean and Western Asia","Italy",40.73,13.897,789,"Trachyte / Trachydacite","Subduction zone / Continental crust (>25 km)","Holocene",49.2056961126123,-335.746429360318,145.082931508426,"cal"
"120",211031,"Palinuro","Italy","Submarine","Eruption Dated","8040 BCE","Mediterranean and Western Asia","Italy",39.48,14.83,-70,"Phonolite","Subduction zone / Continental crust (>25 km)","Holocene",47.6472676594307,-299.54571869597,195.878935053322,"cal"
"121",211040,"Stromboli","Italy","Stratovolcano","Eruption Observed","2019 CE","Mediterranean and Western Asia","Italy",38.789,15.213,924,"Trachyandesite / Basaltic Trachyandesite","Subduction zone / Continental crust (>25 km)","Holocene",67.8634779195647,-181.336856453729,225.651814730022,"cal"
"122",211041,"Panarea","Italy","Stratovolcano","Evidence Uncertain","Unknown","Mediterranean and Western Asia","Italy",38.638,15.064,399,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",68.0970577645174,-168.803721183344,237.218304072086,"cal"
"123",211042,"Lipari","Italy","Stratovolcano(es)","Eruption Dated","1230 CE","Mediterranean and Western Asia","Italy",38.49,14.933,590,"Rhyolite","Subduction zone / Continental crust (>25 km)","Holocene",68.3905580319245,-146.339267402446,244.029919071314,"cal"
"124",211050,"Vulcano","Italy","Stratovolcano(es)","Eruption Observed","1890 CE","Mediterranean and Western Asia","Italy",38.404,14.962,500,"Trachybasalt / Tephrite Basanite","Subduction zone / Continental crust (>25 km)","Holocene",67.7829895051568,-122.287155245727,244.463144916274,"cal"
"125",211060,"Etna","Italy","Stratovolcano(es)","Eruption Observed","2019 CE","Mediterranean and Western Asia","Italy",37.748,14.999,3295,"Trachybasalt / Tephrite Basanite","Subduction zone / Continental crust (>25 km)","Holocene",21.2152519500711,-28.8290519946313,260.858398374534,"cal"
"126",211070,"Campi Flegrei del Mar di Sicilia","Italy","Submarine","Eruption Observed","1867 CE","Mediterranean and Western Asia","Italy",37.1,12.7,-8,"Trachybasalt / Tephrite Basanite","Rift zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"cal"
"127",211071,"Pantelleria","Italy","Shield","Eruption Observed","1891 CE","Mediterranean and Western Asia","Italy",36.77,12.02,836,"Rhyolite","Rift zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"cal"
"128",211080,"Marsili","Italy","Submarine","Eruption Dated","1050 BCE","Mediterranean and Western Asia","Italy",39.284,14.399,-779,"","","Holocene",44.8915049107506,-326.080200189096,209.605626386184,"cal"
"129",212020,"Methana","Greece","Lava dome(s)","Eruption Observed","258 BCE","Mediterranean and Western Asia","Greece",37.615,23.336,760,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"cal"
"130",212030,"Milos","Greece","Stratovolcano(es)","Eruption Dated","140 CE","Mediterranean and Western Asia","Greece",36.699,24.439,751,"Rhyolite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"cal"
"131",210803,"Apuseni Mountains","Romania","Volcanic field",NA,NA,"Mediterranean and Western Asia","Western Europe",45.93,22.88,353,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"132",210804,"Lucaret Basalts","Romania","Fissure vent",NA,NA,"Mediterranean and Western Asia","Western Europe",45.826,21.69,190,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"133",211800,"Amiata","Italy","Lava dome(s)",NA,NA,"Mediterranean and Western Asia","Italy",42.9,11.63,1738,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"134",211801,"Radicofani","Italy","Volcanic remnant",NA,NA,"Mediterranean and Western Asia","Italy",42.87,11.77,0,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"135",211802,"Torre Alfina","Italy","Volcanic remnant",NA,NA,"Mediterranean and Western Asia","Italy",42.78,11.92,0,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"136",211803,"San Venanzo","Italy","Maar",NA,NA,"Mediterranean and Western Asia","Italy",42.85,12.28,466,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"137",211804,"Acquasparta","Italy","Volcanic field",NA,NA,"Mediterranean and Western Asia","Italy",42.65,12.3,0,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"138",211805,"Polino","Italy","Explosion crater(s)",NA,NA,"Mediterranean and Western Asia","Italy",42.57,12.82,0,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"139",211806,"Cupaello","Italy","Pyroclastic cone",NA,NA,"Mediterranean and Western Asia","Italy",42.43,12.93,650,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"140",211807,"Oricola-Carsoli","Italy","Pyroclastic cone(s)",NA,NA,"Mediterranean and Western Asia","Italy",42.15,13.08,0,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"141",211808,"Vico-Cimino Complex","Italy","Stratovolcano(es)",NA,NA,"Mediterranean and Western Asia","Italy",42.367,12.188,1053,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"142",211809,"Sabatini Complex","Italy","Stratovolcano(es)",NA,NA,"Mediterranean and Western Asia","Italy",42.17,12.22,612,NA,"Unknown","Pleistocene",NA,NA,NA,"cal"
"143",211810,"Ernici, Monti","Italy","Volcanic field",NA,NA,"Mediterranean and Western Asia","Italy",41.58,13.33,0,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"144",211811,"Roccamonfina","Italy","Stratovolcano",NA,NA,"Mediterranean and Western Asia","Italy",41.3,13.93,1066,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"145",211812,"Vulture, Monte","Italy","Stratovolcano",NA,NA,"Mediterranean and Western Asia","Italy",40.92,15.67,1330,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"146",211813,"Ventotene","Italy","Stratovolcano(es)",NA,NA,"Mediterranean and Western Asia","Italy",40.8,13.42,139,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",52.611484530062,-374.972442539565,154.392542516678,"cal"
"147",211814,"Pontine Islands","Italy","Lava dome(s)",NA,NA,"Mediterranean and Western Asia","Italy",40.9,12.95,283,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",46.5341453670211,-410.076538008308,144.819061282695,"cal"
"148",211815,"Logudoro","Italy","Volcanic field",NA,NA,"Mediterranean and Western Asia","Italy",40.58,8.67,0,NA,"Unknown","Pleistocene",NA,NA,NA,"cal"
"149",211816,"Salina","Italy","Stratovolcano(es)",NA,NA,"Mediterranean and Western Asia","Italy",38.58,14.85,962,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",68.0011545775642,-179.483683361254,243.991246516632,"cal"
"150",211817,"Filicudi","Italy","Stratovolcano(es)",NA,NA,"Mediterranean and Western Asia","Italy",38.58,14.55,773,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",68.8564198713612,-205.687011829535,248.065322848646,"cal"
"151",211818,"Alicudi","Italy","Stratovolcano",NA,NA,"Mediterranean and Western Asia","Italy",38.55,14.33,675,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",70.4224827962864,-213.969411339074,251.405019096556,"cal"
"152",211819,"Ustica","Italy","Stratovolcano(es)",NA,NA,"Mediterranean and Western Asia","Italy",38.72,13.18,248,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",65.474164316972,-324.306939160322,271.267581502728,"cal"
"153",211820,"Iblei","Italy","Shield?",NA,NA,"Mediterranean and Western Asia","Italy",37.117,14.821,825,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",10.2665749745207,-11.2062187336747,315.077501038551,"cal"
"154",211821,"Linosa","Italy","Pyroclastic cone(s)",NA,NA,"Mediterranean and Western Asia","Italy",35.87,12.87,195,NA,"Rift zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"155",211822,"Gaeta Bay Volcanic Field","Italy","Submarine",NA,NA,"Mediterranean and Western Asia","Italy",40.978,13.663,0,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",52.9370375784722,-338.155354727004,150.918490929179,"cal"
"156",212800,"Sporades","Greece","Lava dome",NA,NA,"Mediterranean and Western Asia","Greece",39.5,24.18,0,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"157",212801,"Volos-Atalanti","Greece","Volcanic field",NA,NA,"Mediterranean and Western Asia","Greece",39.033,22.8,900,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"158",212802,"Aegina","Greece","Volcanic field",NA,NA,"Mediterranean and Western Asia","Greece",37.75,23.5,530,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"159",212803,"Poros","Greece","Fissure vent",NA,NA,"Mediterranean and Western Asia","Greece",37.48,23.43,80,NA,"Subduction zone / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"160",225806,"Gharyan Volcanic Field","Libya","Stratovolcano(es)",NA,NA,"Africa and Red Sea","Africa (northern)",32,13.25,850,NA,"Intraplate / Continental crust (>25 km)","Pleistocene",NA,NA,NA,"cal"
"161",334020,"Northern EPR at 17°N","Undersea Features","Submarine","Eruption Dated","50 BCE","Hawaii and Pacific Ocean","Pacific Ocean (eastern)",16.55,-105.32,-2700,"Basalt / Picro-Basalt","Rift zone / Oceanic crust (< 15 km)","Holocene",NA,NA,NA,"cam"
"162",334021,"Northern EPR at 16°N","Undersea Features","Submarine","Eruption Dated","50 BCE","Hawaii and Pacific Ocean","Pacific Ocean (eastern)",15.83,-105.43,-2300,"Basalt / Picro-Basalt","Rift zone / Oceanic crust (< 15 km)","Holocene",NA,NA,NA,"cam"
"163",334040,"Northern EPR at 10.7°N","Undersea Features","Submarine","Eruption Observed","2003 CE","Hawaii and Pacific Ocean","Pacific Ocean (eastern)",10.73,-103.58,-2900,"Basalt / Picro-Basalt","Intraplate / Oceanic crust (< 15 km)","Holocene",NA,NA,NA,"cam"
"164",334050,"Northern EPR at 9.8°N","Undersea Features","Submarine","Eruption Observed","2006 CE","Hawaii and Pacific Ocean","Pacific Ocean (eastern)",9.83,-104.3,-2500,"Basalt / Picro-Basalt","Rift zone / Oceanic crust (< 15 km)","Holocene",NA,NA,NA,"cam"
"165",341011,"Tortuga, Isla","Mexico","Shield","Evidence Credible","Unknown","México and Central America","Mexico",27.438,-111.881,224,"Basalt / Picro-Basalt","Rift zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"cam"
"166",341012,"Comondu-La Purisima","Mexico","Volcanic field","Evidence Uncertain","Unknown","México and Central America","Mexico",26,-111.92,780,"Trachyandesite / Basaltic Trachyandesite","Rift zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"cam"
"167",341020,"Barcena","Mexico","Pyroclastic cone(s)","Eruption Observed","1953 CE","México and Central America","Mexico",19.3,-110.82,332,"Trachyte / Trachydacite","Rift zone / Oceanic crust (< 15 km)","Holocene",NA,NA,NA,"cam"
"168",341021,"Socorro","Mexico","Shield","Eruption Observed","1994 CE","México and Central America","Mexico",18.78,-110.95,1050,"Trachyte / Trachydacite","Rift zone / Oceanic crust (< 15 km)","Holocene",NA,NA,NA,"cam"
"169",341022,"Durango Volcanic Field","Mexico","Pyroclastic cone(s)","Evidence Credible","Unknown","México and Central America","Mexico",24.15,-104.45,2075,"Trachybasalt / Tephrite Basanite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"cam"
"170",341023,"Isabel, Isla","Mexico","Tuff cone(s)","Evidence Uncertain","Unknown","México and Central America","Mexico",21.848,-105.886,95,"Basalt / Picro-Basalt","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"cam"
"171",341024,"Sanganguey","Mexico","Stratovolcano","Evidence Credible","Unknown","México and Central America","Mexico",21.45,-104.73,2340,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"cam"
"172",341030,"Ceboruco","Mexico","Stratovolcano","Eruption Observed","1875 CE","México and Central America","Mexico",21.125,-104.508,2280,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",NA,NA,NA,"cam"
"173",341031,"Mascota Volcanic Field","Mexico","Pyroclastic cone(s)","Evidence Credible","Unknown","México and Central America","Mexico",20.62,-104.83,2560,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",26.9121786992937,-61.5744027367004,331.409159320725,"cam"
"174",341040,"Colima","Mexico","Stratovolcano(es)","Eruption Observed","2019 CE","México and Central America","Mexico",19.514,-103.62,3850,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",46.6385922029579,-108.711852256173,315.635772699808,"cam"
"175",341060,"Michoacan-Guanajuato","Mexico","Pyroclastic cone(s)","Eruption Observed","1952 CE","México and Central America","Mexico",19.85,-101.75,3860,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",51.489482882406,-162.456909231111,248.209045412003,"cam"
"176",341061,"Zitacuaro-Valle de Bravo","Mexico","Caldera","Eruption Dated","3050 BCE","México and Central America","Mexico",19.4,-100.25,3500,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",42.9756584639576,-73.5685501772673,283.562530532498,"cam"
"177",341062,"Jocotitlan","Mexico","Stratovolcano","Eruption Dated","1270 CE","México and Central America","Mexico",19.73,-99.758,3900,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",63.0614878463425,-150.46661899511,290.557698567707,"cam"
"178",341070,"Toluca, Nevado de","Mexico","Stratovolcano","Eruption Dated","1350 BCE","México and Central America","Mexico",19.108,-99.758,4680,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",35.859729816083,-62.4173584541276,297.841094968046,"cam"
"179",341080,"Chichinautzin","Mexico","Volcanic field","Eruption Dated","400 CE","México and Central America","Mexico",19.08,-99.13,3930,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",49.2415428527782,-85.5111288239355,288.490468348969,"cam"
"180",341081,"Papayo","Mexico","Lava dome","Evidence Credible","Unknown","México and Central America","Mexico",19.308,-98.7,3600,"Dacite","Subduction zone / Continental crust (>25 km)","Holocene",62.2560310490486,-145.331649918119,291.56924438333,"cam"
"181",341082,"Iztaccihuatl","Mexico","Stratovolcano","Evidence Credible","Unknown","México and Central America","Mexico",19.179,-98.642,5230,"Andesite / Basaltic Andesite","Subduction zone / Continental crust (>25 km)","Holocene",59.9931844236999,-127.059171163931,292.251088457707,"cam"
